CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
e6cafda32fd9282b52f7f352176b5ded3f75a164fd489deb2d49ea3e3a6e3e6fdce416f9d130532be43baf222857d24b86765e991132e822f98ef4280a1917dd,,08/21/2023 02:30:00 PM,5,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,08/21/2023 02:46:00 PM,NOT APPLICABLE,NOT APPLICABLE,5100,N,MARINE DR,2024,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,2,8,41.9753558,-87.65189745,POINT (-87.651897449989 41.975355802966)
8dbde8756b6a68bc82930d5e28d54e7104e711dd42509c09bad665ee53d3f5927d61ead794b05a94896ca2fcf66faf8593b08ffcf0d8ed704fdc466028e22ed6,,09/22/2023 02:55:00 PM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,OTHER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,09/22/2023 02:59:00 PM,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,700,W,OHARE ST,1654,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,14,6,9,,,
f8ab072ef87af61088bb747febb1212db838d70541414cab90f7dcb9925579fe267016344d4a0c2f96504a7184709be6a9a6af3b72e26ff6a58012e5833b3867,,08/21/2023 11:14:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",08/21/2023 07:30:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,10000,W,BALMORAL AVE,1650,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,11,2,8,,,
f788f1dbf0f0f5473e1bc495f32798c503c106d0ff795ffae3c43a4da26ef7e8b65c052e8b31a2bc89ca6f6b8ca736160ca06546ae2d2779c7b6d86a52406487,,08/01/2023 18:15,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",08/01/2023 19:30,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2147,W,95TH ST,2213,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,18,3,8,41.72090945,-87.67668857,POINT (-87.676688567013 41.720909446007)
c64f6cffcd6dd66f3d473c1e57a638e7e6698fe5fbf04b23f2b62e3fb5702fb409d51539e89eb2ad2cd7128c33fc30a7fda508ad2e4498c7bc5854ae344fb3ba,,05/03/2023 23:35,20,OTHER,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",05/03/2023 23:43,UNABLE TO DETERMINE,UNABLE TO DETERMINE,10101,W,BALMORAL AVE,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,23,4,5,,,
c6726cb0fd8335cf12b321376e11ff2683520c267c1237583d34cce5ca0f80c5f61178aa83fa9b4a13188b42112235073fbd63ec1b4b51a17ea5be72c1fd6f3b,,07/01/2022 1:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,TURNING,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",07/01/2022 1:30,IMPROPER LANE USAGE,IMPROPER LANE USAGE,5500,S,WENTWORTH AVE,225,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,1,6,7,,,
2535355d96f75047afe866ec848126deede3e85b693b96bfeacfa117e0e0e571c115cff9fd08756bee151cd7ee0ff597775b1b61e9802084b464d46afa4f5410,,09/20/2023 10:30:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,N,"OVER $1,500",09/21/2023 05:39:00 PM,IMPROPER OVERTAKING/PASSING,IMPROPER OVERTAKING/PASSING,9646,S,UNION AVE,2223,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,22,4,9,41.71824066,-87.64085,POINT (-87.640850002967 41.718240662967)
17824bcc2cc803d863595c4895618697c37e95bb8445847df2284c1d77ba5169a00f3b68f391714bdcf62de156d0456456e4e786b406e3dec380aeec0bffad3f,,09/05/2023 18:05,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",09/05/2023 19:40,UNABLE TO DETERMINE,NOT APPLICABLE,2610,W,21ST ST,1023,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,18,3,9,41.853925,-87.69110515,POINT (-87.691105148972 41.853925002995)
3f661ba06072575b4b9d3162494469c2fb7c2b9b8e0b5966e1889522dd3978edf6aefcce96cfac5cfb98ff7dc5efff47e5db15c18feb57441510745d1e783b4d,,09/08/2023 18:45,40,STOP SIGN/FLASHER,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",09/08/2023 18:50,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,51,N,BESSIE COLEMAN DR,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,6,9,,,
c6d89cb63cf59eac6d9c9bd56d917e34ff8fdaba04e8cd6bcd00857a14409a1879bd53a41b6bff8956e4132d3265c4eb3d81b22b6538c5c197be99891c2ba4ae,,06/09/2023 9:39,50,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",06/09/2023 9:39,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,10155,W,KENNEDY EXPY IB,1654,,,,,,,2,NONINCAPACITATING INJURY,2,0,0,2,0,0,0,9,6,6,,,
c73092d9ec7f8b3fb946489eb8bc61d1cdf7483d85a1392741be474641b47e99ba9d297d694cc6b76cfdbc047772843baf62f761ef7e074a28219b68a7d3c043,,04/04/2022 15:20,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,ANGLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/04/2022 15:25,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1,W,PARKING LOT E ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,2,4,,,
466a8d64ee53ada7a647e93de65a54fed5458d087c7a1fedb4812c85e60a6c3dc71ed1febce6862a049fcdacbb98ee50f1f5957eb0fc8e87455f8c2f28435934,,08/15/2023 06:50:00 PM,30,STOP SIGN/FLASHER,UNKNOWN,CLEAR,DAYLIGHT,TURNING,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,$500 OR LESS,08/15/2023 07:37:00 PM,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,3525,N,SEMINARY AVE,1924,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,3,8,41.9461579,-87.6565763,POINT (-87.656576302048 41.946157900045)
c975bd28608c3ee38b4c8e10bccdb160996c4bbbba4711b07a955737adffc13de77aec6aa83fe64411a5515e3e544c106cd81bd78e0fe9acb68bca0c43c8a039,,09/01/2021 17:31,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,OTHER,,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",09/01/2021 17:32,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3,W,TERMINAL ST,1653,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,4,9,,,
ccaf5c389626d4e72b691bbc4537e94f5855868f5318560a89b4ff5902ecf0472957d0a06bca3d2056c9a603db2d1f383db7b40b69897fb4689c556b15d16f29,,07/10/2022 10:00,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",07/10/2022 10:05,FOLLOWING TOO CLOSELY,FAILING TO YIELD RIGHT-OF-WAY,5,W,TERMINAL ST,1655,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,10,1,7,,,
b04f80dbab0e1aca77264c29988808826526b54f27dda6039d73f349a7b9b38e7f331b0cb4f7293e62336a4cc768074492a3085e4f85782e6282e9172aa0d409,,08/16/2023 02:51:00 AM,35,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",08/16/2023 03:05:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,3700,N,RECREATION DR,1925,,,,,,,2,,,,,,,,,2,4,8,41.95067684,-87.64378474,POINT (-87.64378474303 41.950676838996)
d47b22f331ecd459c477c2d4206e0867d10bd4c57618df394999ccc35c1100e373b50ed85eff3f67a8ed27b8c8cf4623d41520f63b13cfbe410e075b4792b913,,05/29/2020 10:47:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",05/29/2020 10:47:00 AM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER LANE USAGE,517,W,OHARE ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,10,6,5,,,
1427cd0702d2529d261cfe3cdd8b3c44fd19d4b3b768344470890dee906251fbd20ff350799174ecfe993f887afc61b10d03d44c307cf33f48e4e8ee1aa7ae13,,08/16/2023 07:00:00 AM,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",08/16/2023 07:30:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,501,N,ASHLAND AVE,1215,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,3,0,7,4,8,41.89101145,-87.6669965,POINT (-87.666996498025 41.891011446962)
d50cca8d95ec92f70a21d400a4a143b2264c4df74bdeb475e43599c37b5d2516dd953c99c62f7d7899ab32dc3ca130fc178052c82027706042596e829de52f3f,,02/21/2020 12:48:00 AM,15,OTHER,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",REAR TO FRONT,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,02/21/2020 12:51:00 AM,IMPROPER BACKING,UNABLE TO DETERMINE,412,W,OHARE ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,6,2,,,
758c4e911c8c5dfc0553aa3d039d1ddaca56db5ec6fb2a4bc26608b6af8e4d7026a6badf30c48c43754c1c2bb348e19ce650f3d238bb4a32d1638540cd19f1eb,,08/22/2023 03:50:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",08/22/2023 06:01:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8646,S,PULASKI RD,834,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,3,8,41.73525899,-87.7215976,POINT (-87.721597599006 41.735258990001)
d8aec799a50c75e6b41a967379fe08886100bba78ec72a20e911e147e5c336459def31ab6514147adbf09c5275ee36d5608ded082db72c76f708c2d9a148071e,,02/07/2021 21:10,30,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT ON GRADE,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,02/07/2021 21:13,NOT APPLICABLE,WEATHER,4655,S,DR MARTIN LUTHER KING JR SD,221,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,1,2,,,
d9bf58314c81d44e464b0709f43071c166342928cbe0776e3dfd338bbe306c85a7e3fb09f6df80350b8e0d4ec8d564eecbf1b20f477e73b9cbf46f62be70f404,Y,06/07/2019 6:30,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",06/08/2019 18:00,NOT APPLICABLE,NOT APPLICABLE,722,W,OHARE ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,6,6,6,,,
db5eb97141387b565aac09c3a84cf829ce081b26295a52df00163da391b3f75e70b46106a80ab91da6e68bc0394c7367ce09904a9999775cb4911d8c9aaf8a66,,04/04/2020 12:50,20,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/04/2020 12:55,UNABLE TO DETERMINE,NOT APPLICABLE,513,W,OHARE ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,7,4,,,
252143a7033e30525c01f82fe4e0587ee5a635ef898b1a7075fc022fe2bb1ab8827ec55be029dca895a411ba824ba81ec73a42f06d28e2661784a276dc86e5eb,,08/02/2023 20:53,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",08/02/2023 20:53,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,1200,W,35TH ST,913,,Y,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,20,4,8,41.83072883,-87.65581325,POINT (-87.655813252029 41.830728825995)
8ed87c3f666945c630ddb1bbb69fc080edcf5c059c3227c4da654e580ddfe722c53af4ecba1b909054a30301283dd4dad6ea14b06b1d04e9b880167d11babc83,,09/08/2023 15:35,35,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",09/08/2023 15:41,FOLLOWING TOO CLOSELY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,10300,S,ELIZABETH ST,2232,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,6,9,41.7067142,-87.65381347,POINT (-87.653813467968 41.706714202986)
dc27954536f8ecba726390e0d63a890c1c39c8c46017401ea5c0c218256a86f02a8c9d2911828f46d0d91c21ecc8f3154aa96b482eab9ab59197f1b6b102150a,,04/11/2023 7:43,10,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",04/11/2023 7:52,UNABLE TO DETERMINE,UNABLE TO DETERMINE,524,W,OHARE ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,7,3,4,,,
dcfd1fbeacb8a918e7404fdb0dd8e9faadcbc6c8dececf47090ff7679d347b84857c62442da552726d08633920c3ae4c85633c5d9e811454e196ec2e662d875b,,06/22/2018 05:27:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,OTHER,0,STRAIGHT ON GRADE,WET,DEBRIS ON ROADWAY,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",06/22/2018 05:27:00 PM,NOT APPLICABLE,NOT APPLICABLE,1800,W,28TH ST,912,,,,,,,1,INCAPACITATING INJURY,1,0,1,0,0,0,0,17,6,6,,,
e32502967268c0f64aad2bcd1be3398469102308c03ed4f25425c011e03031e893e300f96f28b6f9cadcae2c9bdc218bf2cb6ddfb26ccb11b83813afd54d84bc,,03/20/2022 03:08:00 PM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",03/20/2022 03:08:00 PM,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,817,S,AUSTIN BLVD,1513,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,15,1,3,,,
31a85a3c7d9e684d91c2e6eab7e0c70bd20540fc16324906b2da889570bd3856ca7ab2297d1a27f26173766c5642c9bd1d2b490aae04226332196e4dd0085463,,09/06/2023 14:30,10,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,T-INTERSECTION,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",09/06/2023 14:35,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,412,W,OHARE ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,4,9,,,
e5c546d1ed215c112b7900544be71e32eb615e3c61a004f869c238e59084729ffe76346d28b62cdf07189997eb9c346cc558d3d0e23d2ae53b4af631f84e3805,,01/02/2020 15:35,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/02/2020 15:45,UNABLE TO DETERMINE,UNABLE TO DETERMINE,524,W,OHARE ST,1654,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,5,1,,,
ca87617224f6b18d02ecdeb01ee1d54b9e7892eaced99727cf517d5101eb370d7aba7eb19901167cbb6feceec0fe2043df00448c0eb27c0f8f7dda8a19f6b10b,,08/22/2023 08:05:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,OTHER OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",08/22/2023 08:13:00 AM,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,3556,N,LOCKWOOD AVE,1634,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,8,3,8,41.94586337,-87.759519,POINT (-87.759519002984 41.945863367999)
cd5c89884b985dec394fb089115c32a875885eb51e5ed9ae9aaf69bbd9e6e6e51f29bd0c29e0064a9d858c81cb69f600eeee52ff3b94f4f03eec9703b8f8e992,,08/22/2023 03:35:00 PM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",08/22/2023 04:43:00 PM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,4059,W,MARQUETTE RD,833,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,15,3,8,41.77123626,-87.72495038,POINT (-87.724950377022 41.771236259041)
7406e768c305f7f1bc8e4b494fa945da9d0f16dc9f8303b7e77bc6008adfdbfbf6a7da81c45f1554d5d3c237c78b45e5c85c9c1ee2aa9786c57918522af953d0,,08/02/2023 20:50,25,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",08/02/2023 20:55,DISTRACTION - FROM INSIDE VEHICLE,FAILING TO REDUCE SPEED TO AVOID CRASH,1408,W,BELDEN AVE,1811,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,0,0,20,4,8,41.92352473,-87.66366991,POINT (-87.663669905025 41.923524728039)
eb992317cb39c4f7d6f77104ceb311181781e954d201df55a90a964da736f32ec1b0af270801f3333eedc3af15aaf68e0959bf1b3a54186aa439097156be15d9,,08/22/2023 08:34:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,$500 OR LESS,08/22/2023 11:15:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5401,S,HOMAN AVE,822,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,3,8,41.79522599,-87.70835828,POINT (-87.708358282013 41.795225991977)
ebfbc14547b1628ca372f0c8b9448f4178d40633afa6b61a43d0d619638a0736bef75ab708bdd952db26d2bbc8fb835bdd4e31f43dc7696929384fec285ebb01,,05/09/2023 18:00,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT ON GRADE,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,05/09/2023 18:00,IMPROPER LANE USAGE,UNABLE TO DETERMINE,5,W,TERMINAL ST,1655,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,18,3,5,,,
a95b5abd4dc0b6df7648315e1cf60eb08ae379d5bbb82a97a9096b72a8cc015d8f16b9678159739198d673643a864258c0792ceaa1a7a4355fb75766df846aa3,Y,08/02/2023 8:00,30,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",08/02/2023 9:30,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3515,N,LARAMIE AVE,1634,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,8,4,8,41.94464988,-87.75673031,POINT (-87.756730306959 41.944649874984)
d7eef728d6f8a24075e388443dae05e690dcf6ed3a0238d9216a4d3acad158d7cb06052fc51c9b583f8a54cbec11032a414d2de96fcbb5982257c87424012fb5,,09/08/2023 9:35,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",09/08/2023 9:47,UNABLE TO DETERMINE,NOT APPLICABLE,529,W,BELMONT AVE,1934,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,9,6,9,41.93995672,-87.64312876,POINT (-87.643128760973 41.939956717959)
f6d2383af5b90755178e73b03426a73c52a4053e1ba148302ed6755e2ed4ec162777ce136b1e28befd3fdca306b6a7ef556bfea4aa8f370be3a830ea32d78278,,03/15/2023 07:50:00 AM,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,,"CURVE, LEVEL",DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,N,"OVER $1,500",03/15/2023 07:59:00 AM,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,2451,E,71ST ST,334,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,4,3,,,
b0c815f6a1415d25c35ff7c9395f21bcd5812be827280f8f7fbbda4fca281a38ed3d27fe24fb440a72cf55368f68f22c43b3a5a78f2462c4b4351ec954c08770,,10/01/2023 7:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",10/01/2023 11:30,UNABLE TO DETERMINE,NOT APPLICABLE,11234,S,AVENUE N,433,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,1,10,41.69080605,-87.53904311,POINT (-87.539043104964 41.690806053966)
